Date,Cum. flow,Condensate,Water,CGR,WGR,Avg. Pressure,Total flow
2004-05-23,34.3655,8.05,3.2,0.340755164,0.135455469,2242.0,23.624
2004-05-24,58.606,8.12,5.03,0.334976589,0.207503971,2283.0,24.2405
2004-05-25,83.7587,8.01,3.1,0.318454878,0.123247206,2323.0,25.1527
2004-05-26,108.0027,5.58,1.43,0.23016004,0.058983666,2328.5,24.244
2004-05-27,133.1326,5.62,1.78,0.223637977,0.070831957,2320.0,25.1299
2004-05-28,158.0935,5.6,1.35,0.224350885,0.054084588,2299.0,24.9609
2004-05-29,181.2394,5.35,1.1,0.231142449,0.047524616,2304.0,23.1459
2004-05-30,200.0078,4.95,1.2,0.263741182,0.063937256,2317.5,18.7684
2004-05-31,220.0397,4.9,1.4,0.244609847,0.069888528,2302.5,20.0319
2004-06-01,239.6143,4.89,2.44,0.249813534,0.124651334,2267.5,19.5746
2004-06-02,259.9414,5.15,2.65,0.253356357,0.130367834,2217.5,20.3271
2004-06-03,281.3769,5.65,1.2,0.263581442,0.055981899,2222.5,21.4355
2004-06-04,302.2643,5.45,1.2,0.260922853,0.057450903,2217.5,20.8874
2004-06-05,322.7142,5.6,1.1,0.27383997,0.053789994,2225.0,20.4499
2004-06-06,343.5337,6.1,1.5,0.292994548,0.07204784,2205.0,20.8195
2004-06-07,365.438,9.9,1.6,0.451966052,0.073045019,2182.5,21.9043
2004-06-08,386.8038,7.9,1.5,0.369749787,0.070205656,2188.5,21.3658
2004-06-09,408.0354,9.1,1.5,0.428606417,0.070649409,2192.5,21.2316
2004-06-10,429.3083,9.1,1.5,0.427774304,0.070512248,2194.0,21.2729
2004-06-11,450.3749,8.06,1.5,0.382596147,0.071202757,2196.5,21.0666
2004-06-12,470.8162,8.05,2.0,0.39381057,0.097841135,2190.0,20.4413
2004-06-13,491.2075,8.45,1.5,0.414392412,0.073560783,2193.5,20.3913
2004-06-14,511.4181,8.5,1.2,0.420571383,0.059374784,2191.5,20.2106
2004-06-15,531.586,8.5,2.2,0.421461828,0.109084238,2196.5,20.1679
2004-06-16,552.0619,8.75,2.0,0.427331644,0.097675804,2192.0,20.4759
2004-06-17,573.0534,9.5,1.1,0.452564133,0.052402163,2205.0,20.9915
2004-06-18,593.6804,9.5,1.2,0.4605614,0.058176177,2212.5,20.627
2004-06-19,614.4288,9.2,1.1,0.443407684,0.053016136,2201.5,20.7484
2004-06-20,635.2268,9.5,1.2,0.45677469,0.057697856,2195.5,20.798
2004-06-21,655.9613,10.0,1.2,0.482287974,0.057874557,2197.0,20.7345
2004-06-22,676.7852,11.0,2.0,0.528239187,0.096043488,2196.5,20.8239
2004-06-23,697.4744,9.5,1.7,0.459176769,0.082168474,2197.0,20.6892
2004-06-24,718.2507,9.95,1.25,0.478911067,0.060164707,2206.5,20.7763
2004-06-25,738.5403,9.5,1.1,0.468220172,0.054214967,2208.0,20.2896
2004-06-26,758.9607,9.5,2.0,0.465221053,0.097941274,2208.5,20.4204
2004-06-27,779.3732,9.38,2.14,0.459522352,0.104837722,2210.0,20.4125
2004-06-28,799.9064,10.05,1.82,0.48945123,0.088636939,2206.5,20.5332
2004-06-29,820.1613,9.67,1.42,0.477415341,0.070106493,2210.0,20.2549
2004-06-30,840.5131,9.66,1.96,0.474650891,0.096305978,2201.5,20.3518
2004-07-01,861.4997,9.63,2.03,0.458864228,0.096728389,2197.5,20.9866
2004-07-02,882.2268,9.24,2.27,0.445793189,0.109518457,2194.0,20.7271
2004-07-03,902.9831,9.19,1.99,0.442757139,0.095874506,2192.0,20.7563
2004-07-04,923.7912,9.73,2.03,0.467606365,0.097558162,2192.0,20.8081
2004-07-05,944.344,9.95,1.59,0.484118952,0.077361722,2204.5,20.5528
2004-07-06,965.0994,9.02,0.87,0.434585698,0.041916802,2197.0,20.7554
2004-07-07,985.7844,9.09,2.31,0.439448876,0.111675127,2198.0,20.685
2004-07-08,1006.5342,8.8,2.53,0.424100473,0.121928886,2204.5,20.7498
2004-07-09,1027.1579,8.06,2.36,0.390812512,0.114431455,2193.5,20.6237
2004-07-10,1047.8197,8.86,2.07,0.428810655,0.100184882,2207.0,20.6618
2004-07-11,1068.3403,8.82,1.44,0.429811994,0.070173387,2203.0,20.5206
2004-07-12,1089.1378,9.15,2.16,0.439956726,0.103858637,2200.5,20.7975
2004-07-13,1109.6516,9.19,1.25,0.447991108,0.06093459,2198.5,20.5138
2004-07-14,1130.2776,9.27,1.67,0.449432755,0.080965771,2197.0,20.626
2004-07-15,1151.0894,9.21,1.9,0.442537407,0.091294362,2199.5,20.8118
2004-07-16,1171.9147,9.12,2.55,0.437928865,0.122447216,2195.0,20.8253
2004-07-17,1192.7249,9.21,1.55,0.442571431,0.074482706,2200.0,20.8102
2004-07-18,1213.2979,9.27,1.59,0.45059058,0.077285763,2203.5,20.573
2004-07-19,1233.9379,9.15,2.17,0.443313953,0.105135659,2195.0,20.64
2004-07-20,1254.7271,8.97,2.03,0.431474035,0.097646855,2194.5,20.7892
2004-07-21,1275.6183,9.37,1.89,0.448514207,0.090468714,2195.0,20.8912
2004-07-22,1296.2375,9.03,1.31,0.437941336,0.063533018,2200.0,20.6192
2004-07-23,1316.8057,9.44,1.45,0.45896092,0.070497175,2197.0,20.5682
2004-07-24,1337.5417,9.67,1.61,0.466338735,0.077642747,2195.5,20.736
2004-07-25,1358.2853,10.06,1.82,0.484968858,0.087737905,2195.0,20.7436
2004-07-26,1378.9408,10.17,1.5,0.492362809,0.072619883,2195.0,20.6555
2004-07-27,1399.5893,9.86,1.67,0.477516527,0.080877546,2192.5,20.6485
2004-07-28,1420.4434,9.33,1.93,0.447394038,0.092547748,2195.0,20.8541
2004-07-29,1441.4676,9.72,1.8,0.462324369,0.085615624,2193.5,21.0242
2004-07-30,1461.7729,8.83,1.22,0.434861834,0.060082836,2208.0,20.3053
2004-07-31,1482.3328,9.9,1.74,0.481519852,0.084630762,2206.0,20.5599
2004-08-01,1502.9776,10.65,1.92,0.515868403,0.093001628,2206.5,20.6448
2004-08-02,1523.707,9.91,1.71,0.478064971,0.082491534,2203.5,20.7294
2004-08-03,1544.3403,9.58,1.62,0.464298004,0.078513859,2203.0,20.6333
2004-08-04,1565.124,9.78,1.85,0.470561065,0.089012062,2201.5,20.7837
2004-08-05,1585.7453,9.51,1.83,0.461173641,0.088743193,2202.5,20.6213
2004-08-06,1606.53,9.61,1.61,0.462359332,0.077460825,2202.0,20.7847
2004-08-07,1627.1384,9.73,1.86,0.472137575,0.090254459,2202.0,20.6084
2004-08-08,1647.887,9.54,1.89,0.459790058,0.091090483,2200.5,20.7486
2004-08-09,1668.5039,9.65,1.59,0.468062609,0.077121197,2203.5,20.6169
2004-08-10,1689.0363,9.69,1.73,0.471937036,0.084257077,2200.5,20.5324
2004-08-11,1710.2442,9.47,1.6,0.446531717,0.075443585,2194.0,21.2079
2004-08-12,1730.8139,9.71,1.64,0.472053555,0.079728922,2200.5,20.5697
2004-08-13,1751.714,9.9,1.55,0.473681944,0.074162325,2191.5,20.9001
2004-08-14,1772.6586,10.33,1.8,0.493205886,0.085941006,2191.0,20.9446
2004-08-15,1793.3334,9.61,1.91,0.464817072,0.092382998,2194.0,20.6748
2004-08-16,1814.0249,9.67,1.78,0.467341662,0.086025663,2192.0,20.6915
2004-08-17,1834.6022,9.54,1.7,0.463617676,0.082615309,2192.5,20.5773
2004-08-18,1855.2712,9.94,1.66,0.480913445,0.080313513,2194.5,20.669
2004-08-19,1876.1791,10.1,1.92,0.483070992,0.091831317,2191.5,20.9079
2004-08-20,1896.7464,9.28,1.67,0.451201665,0.081196851,2192.5,20.5673
2004-08-21,1917.1311,8.92,1.57,0.437583089,0.077018548,2200.5,20.3847
2004-08-22,1937.4748,8.5,1.65,0.417819767,0.08110619,2203.0,20.3437
2004-08-23,1958.1775,9.66,2.05,0.466605805,0.099020901,2193.0,20.7027
2004-08-24,1978.7666,9.71,1.64,0.471608764,0.079653797,2192.0,20.5891
2004-08-25,1999.636,10.01,1.79,0.479649631,0.085771512,2191.0,20.8694
2004-08-26,2020.4401,9.77,2.05,0.469618969,0.098538269,2192.5,20.8041
2004-08-27,2041.1325,9.58,2.02,0.462971912,0.097620382,2191.5,20.6924
2004-08-28,2061.7639,9.73,1.66,0.471611233,0.080459882,2191.5,20.6314
2004-08-29,2082.3427,9.67,1.76,0.469901063,0.085524909,2190.0,20.5788
2004-08-30,2103.0903,9.97,1.86,0.480537508,0.089648923,2190.5,20.7476
2004-08-31,2123.8741,9.66,2.42,0.464785073,0.11643684,2191.0,20.7838
2004-09-01,2144.7886,10.33,2.78,0.493915704,0.132922135,2185.0,20.9145
2004-09-02,2165.5134,9.42,1.8,0.454527909,0.086852467,2193.0,20.7248
2004-09-03,2186.1724,9.1,2.03,0.440485987,0.098262259,2195.0,20.659
2004-09-04,2206.8561,9.07,2.07,0.438509551,0.100078806,2196.0,20.6837
2004-09-05,2227.4414,9.09,2.12,0.441577242,0.102986111,2193.5,20.5853
2004-09-06,2248.1247,9.13,2.08,0.441418923,0.100564223,2202.5,20.6833
2004-09-07,2268.9474,9.34,1.8,0.448548939,0.086444121,2205.0,20.8227
2004-09-08,2289.6847,9.45,2.05,0.455700597,0.098855685,2204.5,20.7373
2004-09-09,2308.9145,9.05,1.65,0.470623719,0.085804325,2202.5,19.2298
2004-09-10,2319.0154,4.72,0.55,0.467285093,0.054450594,2247.0,10.1009
2004-09-11,2339.9322,9.43,1.39,0.45083378,0.06645376,2207.0,20.9168
2004-09-12,2361.6171,10.43,1.94,0.480979852,0.089463175,2190.5,21.6849
2004-09-13,2383.6293,8.94,2.0,0.406138414,0.090858706,2191.5,22.0122
2004-09-14,2405.3383,9.1,1.46,0.419180985,0.067253213,2190.5,21.709
2004-09-15,2427.1359,9.53,1.61,0.437204096,0.073861343,2196.5,21.7976
2004-09-16,2448.8801,8.53,2.32,0.392288518,0.106695119,2208.5,21.7442
2004-09-17,2470.9035,9.58,1.7,0.434991872,0.077190625,2201.5,22.0234
2004-09-18,2492.8133,10.82,1.89,0.493842938,0.086262768,2200.5,21.9098
2004-09-19,2514.5839,9.75,1.85,0.44785169,0.084976987,2194.0,21.7706
2004-09-20,2536.0998,9.37,1.87,0.435491892,0.086912469,2200.5,21.5159
2004-09-21,2557.4763,10.18,1.39,0.476223891,0.065024677,2200.0,21.3765
2004-09-22,2579.3497,9.89,1.85,0.452147357,0.084577615,2185.0,21.8734
2004-09-23,2600.794,9.3,1.72,0.433681678,0.080207794,2200.0,21.4443
2004-09-24,2621.8576,9.42,1.72,0.447217,0.081657456,2205.0,21.0636
2004-09-25,2643.4769,9.16,1.82,0.423695494,0.084184039,2197.5,21.6193
2004-09-26,2665.0743,9.82,1.82,0.45468436,0.084269403,2197.5,21.5974
2004-09-27,2686.851,9.48,1.94,0.435327667,0.089086042,2192.5,21.7767
2004-09-28,2708.4256,9.37,1.34,0.434307009,0.062110074,2189.5,21.5746
2004-09-29,2730.2744,9.02,1.84,0.412837318,0.084215151,2197.5,21.8488
2004-09-30,2753.2252,9.12,2.04,0.397371769,0.08888579,2180.0,22.9508
2004-10-01,2776.3247,9.82,1.54,0.425117427,0.06666811,2181.5,23.0995
2004-10-02,2798.8769,9.8,1.6,0.434547406,0.070946515,2187.5,22.5522
2004-10-03,2821.457,10.0,1.34,0.442867835,0.05934429,2189.0,22.5801
2004-10-04,2843.5091,9.61,1.48,0.435786161,0.06711379,2203.0,22.0521
2004-10-05,2865.3913,8.61,1.78,0.393470492,0.081344655,2195.5,21.8822
2004-10-06,2887.85,9.07,2.27,0.403852405,0.101074417,2195.5,22.4587
2004-10-07,2910.995,10.24,1.65,0.44242817,0.071289695,2172.5,23.145
2004-10-08,2933.7637,8.88,2.38,0.390009091,0.104529464,2172.5,22.7687
2004-10-09,2956.7581,9.29,1.82,0.404011411,0.079149706,2172.5,22.9944
2004-10-10,2979.9697,9.55,1.57,0.411432215,0.067638594,2177.5,23.2116
2004-10-11,3002.7179,8.93,1.57,0.392558532,0.06901645,2179.0,22.7482
2004-10-12,3026.1228,9.88,1.83,0.422133827,0.078188755,2161.0,23.4049
2004-10-13,3050.4081,7.3,3.81,0.300593363,0.156885029,2144.5,24.2853
2004-10-14,3074.4244,8.22,2.72,0.342267543,0.113256413,2142.5,24.0163
2004-10-15,3098.3221,10.0,1.01,0.418450311,0.042263481,2140.0,23.8977
2004-10-16,3123.5041,9.63,0.59,0.382416011,0.023429434,2116.0,25.182
2004-10-17,3148.6373,9.23,1.25,0.367243328,0.049735012,2096.5,25.1332
2004-10-18,3173.183,8.24,1.3,0.335700347,0.052962433,2139.0,24.5457
2004-10-19,3197.6691,9.08,1.78,0.37082263,0.072694304,2143.0,24.4861
2004-10-20,3222.6655,9.56,1.21,0.382455074,0.048406971,2128.5,24.9964
2004-10-21,3247.4773,10.84,2.11,0.4368889,0.085040182,2138.0,24.8118
2004-10-22,3272.2868,11.13,1.99,0.448618473,0.080211209,2128.0,24.8095
2004-10-23,3296.9577,10.13,2.35,0.410605207,0.095253923,2129.0,24.6709
2004-10-24,3321.545,9.23,2.05,0.375397055,0.083376377,2141.5,24.5873
2004-10-25,3345.8326,9.12,1.89,0.375500255,0.077817487,2137.0,24.2876
2004-10-26,3370.3416,9.96,1.24,0.406381329,0.050593659,2131.5,24.509
2004-10-27,3395.2524,9.44,1.26,0.378952101,0.050580471,2112.5,24.9108
2004-10-28,3419.6367,8.7,1.81,0.356786949,0.074228089,2128.0,24.3843
2004-10-29,3444.0589,10.43,1.87,0.427070452,0.076569678,2137.0,24.4222
2004-10-30,3468.289,9.01,1.19,0.37185154,0.049112468,2138.5,24.2301
2004-10-31,3492.3679,8.31,1.69,0.345115433,0.07018593,2139.5,24.0789
2004-11-01,3516.5232,8.59,1.86,0.355615538,0.077001735,2142.0,24.1553
2004-11-02,3540.6407,8.0,1.45,0.33170934,0.060122318,2143.0,24.1175
2004-11-03,3564.6118,7.58,2.4,0.316214108,0.100120562,2137.5,23.9711
2004-11-04,3589.1324,8.5,1.59,0.346647309,0.064843438,2137.0,24.5206
2004-11-05,3613.3145,8.63,2.16,0.35687554,0.089322267,2127.5,24.1821
2004-11-06,3637.7987,8.11,2.23,0.33123402,0.091079145,2132.0,24.4842
2004-11-07,3661.7001,7.52,2.56,0.314625921,0.107106697,2124.5,23.9014
2004-11-08,3686.0913,7.95,2.5,0.325937223,0.102495982,2127.0,24.3912
2004-11-09,3710.3732,9.73,1.58,0.400709994,0.065069043,2131.5,24.2819
2004-11-10,3734.8581,9.4,1.6,0.383910083,0.065346397,2129.5,24.4849
2004-11-11,3758.7928,9.1,1.65,0.380201131,0.068937568,2137.0,23.9347
2004-11-12,3782.8822,9.15,1.73,0.379835114,0.071815819,2127.0,24.0894
2004-11-13,3806.9802,9.2,1.81,0.381774421,0.075109968,2121.0,24.098
2004-11-14,3831.1011,9.13,1.87,0.378509923,0.077526129,2122.5,24.1209
2004-11-15,3855.1978,9.09,1.79,0.377230077,0.074284031,2128.5,24.0967
2004-11-16,3879.1816,9.04,1.95,0.376921088,0.081304881,2123.0,23.9838
2004-11-17,3903.1284,9.02,1.98,0.376668281,0.082683281,2127.0,23.9468
2004-11-18,3927.1762,9.19,1.91,0.38215554,0.079425145,2122.5,24.0478
2004-11-19,3951.23,9.14,1.88,0.379981541,0.078158129,2124.5,24.0538
2004-11-20,3975.8428,9.15,1.95,0.371757785,0.079227069,2129.5,24.6128
2004-11-21,3999.9664,9.5,2.05,0.393805236,0.084979025,2132.5,24.1236
2004-11-22,4023.8242,9.6,1.95,0.402384126,0.081734276,2135.5,23.8578
2004-11-23,4047.2044,9.55,2.0,0.408465283,0.085542468,2140.0,23.3802
2004-11-24,4070.573,9.6,1.85,0.410807665,0.07916606,2139.5,23.3686
2004-11-25,4093.9538,9.65,2.3,0.412731814,0.098371313,2132.0,23.3808
2004-11-26,4117.1874,10.2,1.35,0.439019351,0.058105502,2149.0,23.2336
2004-11-27,4140.517,9.85,1.85,0.422210411,0.079298402,2140.0,23.3296
2004-11-28,4164.1803,10.1,1.5,0.42682128,0.063389299,2127.0,23.6633
2004-11-29,4186.909,9.45,1.65,0.415773889,0.072595441,2137.5,22.7287
2004-11-30,4209.2773,9.15,1.85,0.409061037,0.08270633,2149.5,22.3683
2004-12-01,4231.3915,9.2,1.8,0.416022284,0.081395664,2152.0,22.1142
2004-12-02,4254.76,9.4,1.9,0.402250893,0.081306032,2139.0,23.3685
2004-12-03,4278.1473,9.3,2.0,0.397651717,0.085516498,2142.5,23.3873
2004-12-04,4301.5368,9.15,1.9,0.39120118,0.081233032,2142.5,23.3895
2004-12-05,4324.7242,9.0,1.8,0.388141836,0.077628367,2150.0,23.1874
2004-12-06,4347.8093,9.0,1.8,0.389861859,0.077972372,2149.0,23.0851
2004-12-07,4370.6442,8.9,1.8,0.38975428,0.078826708,2149.0,22.8349
2004-12-08,4393.4607,8.7,1.65,0.381303004,0.072316087,2152.5,22.8165
2004-12-09,4416.1601,8.75,1.65,0.385472744,0.072689146,2154.5,22.6994
2004-12-10,4438.9013,8.7,1.65,0.382565564,0.072555538,2154.5,22.7412
2004-12-11,4461.6747,8.75,1.7,0.384220187,0.074648493,2155.0,22.7734
2004-12-12,4484.5799,8.85,1.75,0.386375146,0.076401865,2155.0,22.9052
2004-12-13,4507.5414,9.2,1.7,0.400670688,0.074036975,2150.0,22.9615
2004-12-14,4530.3432,8.5,1.9,0.372777588,0.083326755,2150.0,22.8018
2004-12-15,4552.7393,8.25,1.2,0.368367707,0.053580757,2164.0,22.3961
2004-12-16,4575.3763,8.5,1.6,0.375491452,0.070680744,2156.0,22.637
2004-12-17,4597.9564,8.7,1.6,0.385295016,0.070858854,2152.5,22.5801
2004-12-18,4620.8613,8.75,1.35,0.382014329,0.058939354,2164.5,22.9049
2004-12-19,4643.6403,8.8,1.45,0.386320734,0.063655121,2161.0,22.779
2004-12-20,4666.4028,9.0,1.4,0.39538715,0.061504668,2167.5,22.7625
2004-12-21,4689.2892,9.0,1.25,0.393246644,0.054617589,2164.5,22.8864
2004-12-22,4711.7394,8.75,1.1,0.389751539,0.048997336,2170.0,22.4502
2004-12-23,4734.4366,8.8,1.4,0.387713022,0.061681617,2175.5,22.6972
2004-12-24,4757.1816,8.7,1.6,0.382501649,0.070345131,2173.0,22.745
2004-12-25,4780.4403,9.0,1.7,0.386951979,0.073090929,2166.5,23.2587
2004-12-26,4803.0212,9.2,1.6,0.407423973,0.070856343,2171.5,22.5809
2004-12-27,4825.9101,8.9,1.75,0.388834763,0.076456274,2164.5,22.8889
2004-12-28,4848.4057,9.0,1.8,0.400078238,0.080015648,2165.0,22.4956
2004-12-29,4871.2974,8.8,2.0,0.384418807,0.087367911,2163.5,22.8917
2004-12-30,4894.3764,9.0,2.2,0.389964903,0.095324754,2158.0,23.079
2004-12-31,4917.2068,8.9,2.1,0.389831102,0.09198262,2170.5,22.8304
2005-01-01,4939.9357,9.4,1.75,0.413570388,0.076994487,2179.5,22.7289
2005-01-02,4962.5118,9.1,1.8,0.403081134,0.079730334,2180.0,22.5761
2005-01-03,4994.2554,13.65,2.3,0.430007939,0.07245555,1920.5,31.7436
2005-01-04,5034.2096,16.6,3.9,0.41547572,0.097611765,1881.5,39.9542
2005-01-05,5074.9353,16.8,3.6,0.41251593,0.088396271,1818.5,40.7257
2005-01-06,5116.7,16.7,3.65,0.399859211,0.087394379,1819.0,41.7647
2005-01-07,5158.6299,16.8,3.65,0.400668735,0.087050053,1823.0,41.9299
2005-01-08,5200.8753,16.6,3.6,0.39294219,0.085216379,1852.5,42.2454
2005-01-09,5243.1675,16.5,3.5,0.390142863,0.082757577,1860.5,42.2922
2005-01-10,5285.4229,16.0,3.5,0.378649829,0.08282965,1865.0,42.2554
2005-01-11,5327.2177,16.0,3.5,0.382822743,0.083742475,1880.0,41.7948
2005-01-12,5369.1591,17.0,3.75,0.405327433,0.089410463,1874.0,41.9414
2005-01-13,5411.4077,17.25,3.75,0.408297553,0.088760338,1854.0,42.2486
2005-01-14,5454.0548,17.45,4.0,0.409172019,0.093793013,1854.5,42.6471
2005-01-15,5496.6849,17.0,3.75,0.398779266,0.087966015,1850.0,42.6301
2005-01-16,5539.2059,16.75,3.5,0.393923003,0.082312269,1859.0,42.521
2005-01-17,5582.3845,17.5,4.0,0.405293363,0.092638483,1864.5,43.1786
2005-01-18,5625.5386,16.0,4.5,0.370764307,0.104277461,1867.0,43.1541
2005-01-19,5668.7345,14.0,4.75,0.324104834,0.10996414,1859.0,43.1959
2005-01-20,5711.753,13.0,4.3,0.302195567,0.099956995,1876.5,43.0185
2005-01-21,5753.8841,13.2,4.8,0.313307747,0.11393009,1861.0,42.1311
2005-01-22,5796.4639,13.25,4.7,0.311180419,0.110380979,1865.5,42.5798
2005-01-23,5838.9328,13.25,4.5,0.311993011,0.105959891,1867.0,42.4689
2005-01-24,5881.8204,13.0,4.25,0.303117918,0.099096242,1870.0,42.8876
2005-01-25,5924.9332,13.25,4.25,0.307333321,0.098578612,1872.5,43.1128
2005-01-26,5968.1763,13.0,4.0,0.300625996,0.092500306,1872.5,43.2431
2005-01-27,6011.6225,13.25,4.0,0.304974888,0.092067891,1860.0,43.4462
2005-01-28,6054.9459,12.5,4.0,0.288527678,0.092328857,1865.0,43.3234
2005-01-29,6098.3458,13.5,4.0,0.311060625,0.092166111,1857.5,43.3999
2005-01-30,6141.698,11.0,3.5,0.253735681,0.08073408,1852.5,43.3522
2005-01-31,6184.7925,11.0,3.5,0.255252991,0.081216861,1860.0,43.0945
2005-02-01,6228.0989,11.5,3.5,0.265549665,0.080819463,1857.5,43.3064
2005-02-02,6271.1753,12.0,4.0,0.278574811,0.09285827,1855.5,43.0764
2005-02-03,6314.2763,12.25,4.2,0.284216143,0.097445535,1849.0,43.101
2005-02-04,6357.5354,13.0,4.1,0.300514805,0.094777746,1844.5,43.2591
2005-02-05,6400.7191,12.5,4.0,0.28946107,0.092627542,1852.5,43.1837
2005-02-06,6443.7287,13.2,4.0,0.306908225,0.093002492,1858.5,43.0096
2005-02-07,6486.7368,13.0,4.5,0.302268642,0.104631453,1846.5,43.0081
2005-02-08,6529.8264,13.5,4.0,0.313300657,0.092829824,1850.5,43.0896
2005-02-09,6572.7747,12.75,3.9,0.296868561,0.090806854,1858.5,42.9483
2005-02-10,6615.923,13.0,4.0,0.301286493,0.092703536,1847.0,43.1483
2005-02-11,6659.0849,12.75,4.6,0.295399415,0.106575475,1846.5,43.1619
2005-02-12,6702.3156,13.0,4.5,0.300712225,0.104092693,1841.0,43.2307
2005-02-13,6745.2689,13.5,4.25,0.314294827,0.098944668,1849.0,42.9533
2005-02-14,6788.5823,14.0,4.5,0.323225607,0.103893945,1851.5,43.3134
2005-02-15,6832.0124,14.15,4.75,0.325810901,0.10937115,1848.5,43.4301
2005-02-16,6875.0313,14.0,4.7,0.325438354,0.109254305,1846.0,43.0189
2005-02-17,6917.8246,13.5,4.5,0.315469945,0.105156648,1862.5,42.7933
2005-02-18,6960.5776,13.45,4.5,0.314597806,0.105255772,1868.0,42.753
2005-02-19,7004.191,13.25,4.7,0.303805711,0.107765045,1862.5,43.6134
2005-02-20,7047.7976,13.0,4.5,0.298120009,0.103195388,1860.5,43.6066
2005-02-21,7091.3646,14.0,4.9,0.321344137,0.112470448,1841.0,43.567
2005-02-22,7134.8477,13.0,4.7,0.298966725,0.10808797,1835.5,43.4831
2005-02-23,7178.4755,13.5,4.9,0.309435727,0.112313708,1837.0,43.6278
2005-02-24,7222.3313,14.0,4.75,0.319228015,0.108309505,1835.5,43.8558
2005-02-25,7266.2035,14.25,4.5,0.324807053,0.102570648,1835.5,43.8722
2005-02-26,7309.8806,13.5,4.25,0.309086455,0.097304995,1835.0,43.6771
2005-02-27,7353.3838,14.0,4.2,0.321815407,0.096544622,1839.0,43.5032
2005-02-28,7396.8569,13.5,4.4,0.310536861,0.101212014,1848.0,43.4731
2005-03-01,7440.4638,14.0,4.6,0.321050109,0.105487893,1840.0,43.6069
2005-03-02,7482.6577,14.25,5.6,0.337726543,0.132720607,1837.5,42.1939
2005-03-03,7524.7488,13.5,5.0,0.320732887,0.118789958,1859.0,42.0911
2005-03-04,7566.6596,13.75,4.75,0.328077727,0.113335942,1862.5,41.9108
2005-03-05,7608.7749,13.0,4.8,0.308676419,0.113972832,1871.5,42.1153
2005-03-06,7651.1358,14.0,4.8,0.33049345,0.11331204,1861.5,42.3609
2005-03-07,7693.6534,13.5,4.25,0.31751557,0.099958605,1835.0,42.5176
2005-03-08,7738.4945,13.5,15.0,0.301063087,0.334514541,1873.5,44.8411
2005-03-09,7784.1929,13.0,9.0,0.284473855,0.196943438,1826.0,45.6984
2005-03-10,7829.888,15.5,53.0,0.33920486,1.159861779,1800.0,45.6951
2005-03-11,7875.7003,20.0,62.0,0.43656398,1.353348337,1807.5,45.8123
2005-03-12,7920.3215,17.5,59.0,0.392190259,1.322241446,1787.5,44.6212
2005-03-13,7965.9075,16.5,43.75,0.361953231,0.959724477,1808.0,45.586
2005-03-14,8011.9942,17.5,4.0,0.379719095,0.086792936,1808.0,46.0867
2005-03-15,8057.2503,15.5,5.0,0.342495266,0.110482344,1814.0,45.2561
2005-03-16,8102.8826,16.0,4.7,0.350628831,0.102997219,1816.5,45.6323
2005-03-17,8148.6476,16.5,3.3,0.360537529,0.072107506,1816.5,45.765
2005-03-18,8194.004,13.5,6.0,0.29764267,0.132285631,1819.0,45.3564
2005-03-19,8239.1743,15.0,5.0,0.332076608,0.110692203,1817.0,45.1703
2005-03-20,8284.5894,14.5,5.5,0.319277069,0.121105095,1809.0,45.4151
2005-03-21,8330.2963,15.5,4.0,0.339117289,0.087514139,1812.0,45.7069
2005-03-22,8375.4737,13.0,5.5,0.287754497,0.121742287,1818.5,45.1774
2005-03-23,8420.0063,13.0,4.0,0.291920975,0.089821838,1824.0,44.5326
2005-03-24,8464.3209,14.25,4.2,0.321564451,0.094776891,1828.0,44.3146
2005-03-25,8508.948,14.0,4.0,0.313710727,0.089631636,1815.5,44.6271
2005-03-26,8553.9014,14.25,4.0,0.316994933,0.088981034,1814.0,44.9534
2005-03-27,8598.9995,13.5,5.75,0.299347423,0.127499828,1815.0,45.0981
2005-03-28,8643.8837,14.0,4.75,0.311913769,0.105827886,1826.0,44.8842
2005-03-29,8688.6244,15.5,5.4,0.346440713,0.120695474,1824.5,44.7407
2005-03-30,8734.1353,15.5,5.75,0.340577752,0.12634336,1815.5,45.5109
2005-03-31,8779.4683,14.5,5.25,0.319855293,0.115809675,1819.5,45.333
2005-04-01,8824.4993,16.5,4.0,0.366414248,0.088827696,1717.5,45.031
2005-04-02,8869.5065,14.0,5.2,0.311061341,0.11553707,1816.0,45.0072
2005-04-03,8914.7257,14.2,5.3,0.314025901,0.11720685,1819.0,45.2192
2005-04-04,8959.625,14.0,5.5,0.31180887,0.122496342,1821.5,44.8993
2005-04-05,9004.8455,13.5,5.75,0.298537168,0.12715472,1819.5,45.2205
2005-04-06,9050.167,14.5,5.25,0.319936454,0.115839061,1814.5,45.3215
2005-04-07,9095.0685,15.5,4.0,0.345200049,0.089083884,1824.0,44.9015
2005-04-08,9140.1732,13.5,4.0,0.29930362,0.088682554,1824.0,45.1047
2005-04-09,9185.5859,14.0,4.0,0.308283806,0.088081087,1826.5,45.4127
2005-04-10,9231.1356,15.0,4.5,0.329310621,0.098793186,1824.0,45.5497
2005-04-11,9276.44,12.0,7.0,0.264874935,0.154510379,1825.5,45.3044
2005-04-12,9321.7724,13.0,4.5,0.28677061,0.09926675,1817.5,45.3324
2005-04-13,9367.3439,13.5,4.0,0.29623778,0.087774157,1816.5,45.5715
2005-04-14,9412.6836,12.0,4.5,0.264668712,0.099250767,1816.5,45.3397
